date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,positiveIncrease,negativeIncrease,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease
20200630,IA,29007,275181,,133,,34,,20,,23212,A+,6/30/2020 00:00,2020-06-30T00:00:00Z,01-06-29 20:00,715,,2020-06-30T00:00:00Z,,,,29007,225,3118,304188,3343,304188,7,0
20200630,ID,5752,83551,,,322,,114,,,4073,A,6/29/2020 19:00,2020-06-29T19:00:00Z,01-06-29 15:00,91,322,2020-06-29T19:00:00Z,88763,,,5212,433,2525,89303,2958,89303,0,10
20200630,IL,144238,1459780,,1560,,401,,185,,,A,6/30/2020 00:00,2020-06-30T00:00:00Z,01-06-29 20:00,7124,,2020-06-30T00:00:00Z,1602965,,,143185,724,30345,1604018,31069,1604018,21,0
20200630,IN,45594,438602,,695,7065,272,1477,97,,34646,A+,6/29/2020 23:59,2020-06-29T23:59:00Z,01-06-29 19:59,2640,7065,2020-06-29T23:59:00Z,,,,45594,366,7311,484196,7677,484196,16,41
20200630,KS,14443,162282,,,1152,,360,,152,794,A,6/30/2020 10:00,2020-06-30T10:00:00Z,01-06-30 6:00,270,1152,2020-06-30T10:00:00Z,,,,14443,0,0,176725,0,176725,0,0
20200630,KY,15624,355310,,408,2621,75,1019,,,3990,B,6/30/2020 00:00,2020-06-30T00:00:00Z,01-06-29 20:00,565,2621,2020-06-30T00:00:00Z,,,,15090,277,9216,370934,9493,370934,5,19
20200630,LA,58095,670416,,781,,,,83,,42225,B,6/30/2020 13:00,2020-06-30T13:00:00Z,01-06-30 9:00,3221,,2020-06-30T13:00:00Z,,,,58095,1014,22860,728511,23874,728511,22,0
20200630,MA,108882,739259,,733,11337,120,,63,,,A+,6/30/2020 10:00,2020-06-30T10:00:00Z,01-06-30 6:00,8054,11337,2020-06-30T10:00:00Z,1066060,,,103701,114,5740,848141,5854,848141,-41,-8
20200630,MD,67559,468296,,452,10844,152,,,,4982,A,6/30/2020 10:00,2020-06-30T10:00:00Z,01-06-30 6:00,3190,10844,2020-06-30T10:00:00Z,652701,,,67559,305,6237,535855,6542,535855,15,22
20200630,ME,3253,91699,,29,348,9,,4,,2646,A,6/29/2020 23:59,2020-06-29T23:59:00Z,01-06-29 19:59,105,348,2020-06-29T23:59:00Z,94592,3924,90532,2893,34,1395,94952,1429,94952,0,1
20200630,MI,70728,974329,,471,,179,,98,,51099,A+,6/30/2020 00:00,2020-06-30T00:00:00Z,01-06-29 20:00,6193,,2020-06-30T00:00:00Z,1062116,87787,974329,63870,505,15177,1045057,15682,1045057,32,0
20200630,MN,36303,569013,,270,4054,136,1258,,,31601,A,6/29/2020 17:00,2020-06-29T17:00:00Z,01-06-29 13:00,1476,4054,2020-06-29T17:00:00Z,605316,,,36303,442,11919,605316,12361,605316,6,23
20200630,MO,21551,351456,,599,,,,66,,,B,6/30/2020 15:00,2020-06-30T15:00:00Z,01-06-30 11:00,1015,,2020-06-30T15:00:00Z,424214,23527,399926,21551,508,5093,373007,5601,373007,17,0
20200630,MP,30,8187,,,,,,,,19,D,6/26/2020 00:22,2020-06-26T00:22:00Z,01-06-25 20:22,2,,2020-06-26T00:22:00Z,8217,,,30,0,0,8217,0,8217,0,0
20200630,MS,27247,272444,,779,3156,167,,91,,19388,A,6/29/2020 19:00,2020-06-29T19:00:00Z,01-06-29 15:00,1073,3156,2020-06-29T19:00:00Z,287546,,,27067,680,15489,299691,16169,299691,14,41
20200630,MT,967,89894,,12,101,,,,,642,C,6/30/2020 00:00,2020-06-30T00:00:00Z,01-06-29 20:00,22,101,2020-06-30T00:00:00Z,,,,967,48,2070,90861,2118,90861,0,1
20200630,NC,64670,845363,,908,,,,,,45538,A,6/30/2020 11:45,2020-06-30T11:45:00Z,01-06-30 7:45,1343,,2020-06-30T11:45:00Z,,,,64670,1186,22542,910033,23728,910033,18,0
20200630,ND,3576,102546,,25,231,,,,,3195,D,6/30/2020 13:00,2020-06-30T13:00:00Z,01-06-30 9:00,78,231,2020-06-30T13:00:00Z,182283,,,3576,37,394,106122,431,106122,1,4
20200630,NE,19042,159115,,121,1330,,,,,13547,B,6/29/2020 12:30,2020-06-29T12:30:00Z,01-06-29 8:30,269,1330,2020-06-29T12:30:00Z,,,,19042,143,2742,178157,2885,178157,2,14
20200630,NH,5760,112538,,34,565,,162,,,4435,B,6/29/2020 09:00,2020-06-29T09:00:00Z,01-06-29 5:00,367,565,2020-06-29T09:00:00Z,,,,5760,0,0,118298,0,118298,0,0
20200630,NJ,171667,1250707,,992,19847,211,,174,,30213,A+,6/30/2020 13:00,2020-06-30T13:00:00Z,01-06-30 9:00,15035,19847,2020-06-30T13:00:00Z,,,,171667,395,17995,1422374,18390,1422374,43,0
20200630,NM,11982,325738,,119,1876,,,,,5296,B,6/29/2020 17:30,2020-06-29T17:30:00Z,01-06-29 13:30,493,1876,2020-06-29T17:30:00Z,,,,11982,173,6499,337720,6672,337720,1,11
20200630,NV,18456,259112,,593,,134,,65,,689,A+,6/30/2020 11:30,2020-06-30T11:30:00Z,01-06-30 7:30,507,,2020-06-30T11:30:00Z,322944,,,18456,562,3989,277568,4551,277568,3,0
20200630,NY,393454,3521484,,891,89995,217,,137,,70487,A,6/29/2020 00:00,2020-06-29T00:00:00Z,01-06-28 20:00,24855,89995,2020-06-29T00:00:00Z,,,,393454,524,51501,3914938,52025,3914938,13,0
20200630,OH,51789,736140,,722,7839,242,1994,115,,,B,6/30/2020 14:00,2020-06-30T14:00:00Z,01-06-30 10:00,2863,7839,2020-06-30T14:00:00Z,,,,48222,743,12804,787929,13547,787929,45,93
20200630,OK,13757,327840,,315,1520,111,,,,10085,A+,6/29/2020 08:00,2020-06-29T08:00:00Z,01-06-29 4:00,387,1520,2020-06-29T08:00:00Z,343623,15029,327840,13757,585,14819,341597,15404,341597,2,31
20200630,OR,8656,228978,,149,1038,42,,25,,2722,A+,6/30/2020 03:01,2020-06-30T03:01:00Z,01-06-29 23:01,207,1038,2020-06-30T03:01:00Z,,,228978,8265,171,2330,237634,2501,237634,3,13
20200630,PA,86606,677581,,634,,,,110,,67552,A+,6/30/2020 00:00,2020-06-30T00:00:00Z,01-06-29 20:00,6649,,2020-06-30T00:00:00Z,,,,84130,618,10680,764187,11298,764187,35,0
20200630,PR,7465,,,102,,9,,2,,,C,6/30/2020 06:30,2020-06-30T06:30:00Z,01-06-30 2:30,153,,2020-06-30T06:30:00Z,61515,,,1693,215,0,7465,215,7465,0,0
20200630,RI,16813,225469,,74,2001,13,,13,,1631,A+,6/30/2020 12:00,2020-06-30T12:00:00Z,01-06-30 8:00,950,2001,2020-06-30T12:00:00Z,,,,16813,49,3713,242282,3762,242282,4,6
20200630,SC,36399,344173,,1021,2854,,,,,15471,A,6/29/2020 23:59,2020-06-29T23:59:00Z,01-06-29 19:59,739,2854,2020-06-29T23:59:00Z,380470,46401,334069,36297,1755,9512,380572,11267,380572,19,232
20200630,SD,6764,73324,,62,666,,,,,5872,B,6/30/2020 12:39,2020-06-30T12:39:00Z,01-06-30 8:39,91,666,2020-06-30T12:39:00Z,,,,6764,48,583,80088,631,80088,0,9
20200630,TN,43509,749618,,527,2665,,,,,27599,B,6/30/2020 15:00,2020-06-30T15:00:00Z,01-06-30 11:00,604,2665,2020-06-30T15:00:00Z,792779,50413,742366,43161,1212,14709,793127,15921,793127,12,66
20200630,TX,159986,1709296,,6533,,,,,,84818,B,6/30/2020 17:00,2020-06-30T17:00:00Z,01-06-30 13:00,2424,,2020-06-30T17:00:00Z,1869282,,,,6975,43118,1869282,50093,1869282,21,0
20200630,UT,22217,318536,,250,1444,83,406,,178,12398,A+,6/30/2020 10:14,2020-06-30T10:14:00Z,01-06-30 6:14,172,1444,2020-06-30T10:14:00Z,,,,22217,553,6295,340753,6848,340753,4,27
20200630,VA,62787,582247,355,902,8982,230,,98,,8080,A+,6/29/2020 17:00,2020-06-29T17:00:00Z,01-06-29 13:00,1763,8982,2020-06-29T17:00:00Z,642371,,,60124,598,8064,645034,8662,645034,23,159
20200630,VI,84,2819,4,,,,,,,73,C,6/29/2020 21:10,2020-06-29T21:10:00Z,01-06-29 17:10,6,,2020-06-29T21:10:00Z,,,,84,3,73,2903,76,2903,0,0
20200630,VT,1208,64556,,16,,,,,,953,B,6/30/2020 00:00,2020-06-30T00:00:00Z,01-06-29 20:00,56,,2020-06-30T00:00:00Z,,,,1208,0,771,65764,771,65764,0,0
20200630,WA,32253,515967,,282,4323,,,50,,,B,6/29/2020 02:59,2020-06-29T02:59:00Z,01-06-28 22:59,1320,4323,2020-06-29T02:59:00Z,,,,32253,501,13276,548220,13777,548220,10,48
20200630,WI,31662,539539,169,242,3446,79,750,,,22587,A+,6/30/2020 16:00,2020-06-30T16:00:00Z,01-06-30 12:00,784,3446,2020-06-30T16:00:00Z,,,,28659,629,12180,571201,12809,571201,0,39
20200630,WV,2905,168859,,27,,10,,3,,2272,B,6/30/2020 10:00,2020-06-30T10:00:00Z,01-06-30 6:00,93,,2020-06-30T10:00:00Z,,,,2804,35,2074,171764,2109,171764,0,0
20200630,WY,1487,32185,,6,117,,,,,1097,B,6/30/2020 16:55,2020-06-30T16:55:00Z,01-06-30 12:55,20,117,2020-06-30T16:55:00Z,45310,1313,43996,1184,37,1779,33672,1816,33672,0,5
20200629,AK,904,107805,,16,,,,1,,525,A,6/29/2020 00:00,2020-06-29T00:00:00Z,01-06-28 20:00,14,,2020-06-29T00:00:00Z,108709,,,,21,388,108709,409,108709,0,0
20200629,AL,37175,356118,,715,2725,,801,,457,18866,B,6/29/2020 11:00,2020-06-29T11:00:00Z,01-06-29 7:00,929,2725,2020-06-29T11:00:00Z,,,,36682,1734,5279,393293,7013,393293,10,22
20200629,AR,20257,282279,,300,1380,,,63,211,14066,A,6/29/2020 14:36,2020-06-29T14:36:00Z,01-06-29 10:36,265,1380,2020-06-29T14:36:00Z,,,,20257,947,10367,302536,11314,302536,6,7
20200629,AS,0,696,,,,,,,,,C,6/27/2020 00:00,2020-06-27T00:00:00Z,01-06-26 20:00,0,,2020-06-27T00:00:00Z,,,,,0,0,696,0,696,0,0
20200629,AZ,74533,436890,,2721,4634,679,,465,,9179,A+,6/29/2020 00:00,2020-06-29T00:00:00Z,01-06-28 20:00,1588,4634,2020-06-29T00:00:00Z,511009,,,74119,625,902,511423,1527,511423,0,17
20200629,CA,216550,3845142,,6179,,1686,,,,,B,6/29/2020 00:00,2020-06-29T00:00:00Z,01-06-28 20:00,5936,,2020-06-29T00:00:00Z,4061692,,,216550,5307,100433,4061692,105740,4061692,31,0
20200629,CO,32307,287258,,234,5401,,,,,4459,A,6/28/2020 00:00,2020-06-28T00:00:00Z,01-06-27 20:00,1482,5401,2020-06-28T00:00:00Z,,,,29476,285,5569,319565,5854,319565,0,2
20200629,CT,46362,398614,,99,10268,,,,,8053,B,6/28/2020 20:30,2020-06-28T20:30:00Z,01-06-28 16:30,4320,10268,2020-06-28T20:30:00Z,442998,,,44384,59,6294,444976,6353,444976,4,0
20200629,DC,10292,85068,,121,,34,,23,,1200,A+,6/28/2020 00:00,2020-06-28T00:00:00Z,01-06-27 20:00,551,,2020-06-28T00:00:00Z,,,,10292,44,2184,95360,2228,95360,1,0
20200629,DE,11376,98555,,72,,15,,,,6665,A+,6/28/2020 18:00,2020-06-28T18:00:00Z,01-06-28 14:00,507,,2020-06-28T18:00:00Z,,,,10306,150,3435,109931,3585,109931,0,0
20200629,FL,146341,1766402,1744,,14651,,,,,,A,6/28/2020 23:59,2020-06-28T23:59:00Z,01-06-28 19:59,3546,14651,2020-06-28T23:59:00Z,2299430,189183,2106109,146341,5266,25580,1912743,30846,1912743,28,111
20200629,GA,79417,743700,,1359,10824,,2289,,,,A,6/29/2020 14:50,2020-06-29T14:50:00Z,01-06-29 10:50,2784,10824,2020-06-29T14:50:00Z,823117,73044,750073,79417,2207,13972,823117,16179,823117,6,113
20200629,GU,255,12659,,0,,,,,,179,B,6/29/2020 07:30,2020-06-29T07:30:00Z,01-06-29 3:30,5,,2020-06-29T07:30:00Z,12841,245,12596,247,7,529,12914,536,12914,0,0
20200629,HI,899,76256,,,111,,,,,719,D,6/28/2020 18:00,2020-06-28T18:00:00Z,01-06-28 14:00,18,111,2020-06-28T18:00:00Z,89866,899,88967,899,27,1650,77155,1677,77155,0,1
20200629,IA,28782,272063,,119,,35,,18,,17851,A+,6/29/2020 00:00,2020-06-29T00:00:00Z,01-06-28 20:00,708,,2020-06-29T00:00:00Z,,,,28782,293,4637,300845,4930,300845,3,0
20200629,ID,5319,81026,,,312,,111,,,3898,A,6/27/2020 19:00,2020-06-27T19:00:00Z,01-06-27 15:00,91,312,2020-06-27T19:00:00Z,85816,,,4790,0,0,86345,0,86345,0,0
20200629,IL,143514,1429435,,1501,,372,,187,,,A,6/29/2020 00:00,2020-06-29T00:00:00Z,01-06-28 20:00,7103,,2020-06-29T00:00:00Z,1571896,,,142461,738,26180,1572949,26918,1572949,14,0
20200629,IN,45228,431291,,626,7024,265,1469,85,,34348,A+,6/28/2020 23:59,2020-06-28T23:59:00Z,01-06-28 19:59,2624,7024,2020-06-28T23:59:00Z,,,,45228,298,5686,476519,5984,476519,5,21
20200629,KS,14443,162282,,,1152,,360,,152,794,A,6/29/2020 10:00,2020-06-29T10:00:00Z,01-06-29 6:00,270,1152,2020-06-29T10:00:00Z,,,,14443,905,7961,176725,8866,176725,6,24
20200629,KY,15347,346094,,381,2602,69,999,,,3939,B,6/29/2020 00:00,2020-06-29T00:00:00Z,01-06-28 20:00,560,2602,2020-06-29T00:00:00Z,,,,14835,115,2835,361441,2950,361441,2,12
20200629,LA,57081,647556,,737,,,,79,,42225,B,6/29/2020 13:00,2020-06-29T13:00:00Z,01-06-29 9:00,3199,,2020-06-29T13:00:00Z,,,,57081,845,7681,704637,8526,704637,0,0
20200629,MA,108768,733519,,762,11345,138,,79,,,A+,6/29/2020 10:00,2020-06-29T10:00:00Z,01-06-29 6:00,8095,11345,2020-06-29T10:00:00Z,1057932,,,103628,101,6392,842287,6493,842287,35,26
20200629,MD,67254,462059,,447,10822,160,,,,4979,A,6/29/2020 10:00,2020-06-29T10:00:00Z,01-06-29 6:00,3175,10822,2020-06-29T10:00:00Z,644026,,,67254,477,9363,529313,9840,529313,7,29
20200629,ME,3219,90304,,31,347,8,,4,,2623,A,6/28/2020 23:59,2020-06-28T23:59:00Z,01-06-28 19:59,105,347,2020-06-28T23:59:00Z,93142,3884,89123,2863,28,0,93523,28,93523,1,1
20200629,MI,70223,959152,,557,,193,,106,,51099,A+,6/29/2020 00:00,2020-06-29T00:00:00Z,01-06-28 20:00,6161,,2020-06-29T00:00:00Z,1046545,87393,959152,63497,277,12419,1029375,12696,1029375,3,0
20200629,MN,35861,557094,,278,4031,140,1249,,,31225,A,6/28/2020 17:00,2020-06-28T17:00:00Z,01-06-28 13:00,1470,4031,2020-06-28T17:00:00Z,592955,,,35861,312,7226,592955,7538,592955,10,21
20200629,MO,21043,346363,,599,,,,,,,B,6/29/2020 15:00,2020-06-29T15:00:00Z,01-06-29 11:00,998,,2020-06-29T15:00:00Z,424214,23527,399926,21043,468,5765,367406,6233,367406,1,0
20200629,MP,30,8187,,,,,,,,19,D,6/26/2020 00:22,2020-06-26T00:22:00Z,01-06-25 20:22,2,,2020-06-26T00:22:00Z,8217,,,30,0,0,8217,0,8217,0,0
20200629,MS,26567,256955,,719,3115,158,,93,,19388,A,6/28/2020 19:00,2020-06-28T19:00:00Z,01-06-28 15:00,1059,3115,2020-06-28T19:00:00Z,283355,,,26400,675,2659,283522,3334,283522,20,13
20200629,MT,919,87824,,13,100,,,,,609,C,6/29/2020 00:00,2020-06-29T00:00:00Z,01-06-28 20:00,22,100,2020-06-29T00:00:00Z,,,,919,56,6213,88743,6269,88743,0,3
20200629,NC,63484,822821,,843,,,,,,45538,A,6/28/2020 12:00,2020-06-28T12:00:00Z,01-06-28 8:00,1325,,2020-06-28T12:00:00Z,,,,63484,1342,13058,886305,14400,886305,3,0
20200629,ND,3539,102152,,25,227,,,,,3163,D,6/29/2020 13:00,2020-06-29T13:00:00Z,01-06-29 9:00,77,227,2020-06-29T13:00:00Z,180558,,,3539,44,1722,105691,1766,105691,0,1
20200629,NE,18899,156373,,117,1316,,,,,13322,B,6/28/2020 19:55,2020-06-28T19:55:00Z,01-06-28 15:55,267,1316,2020-06-28T19:55:00Z,,,,18899,124,2350,175272,2474,175272,0,1
20200629,NH,5760,112538,,34,565,,162,,,4435,B,6/29/2020 09:00,2020-06-29T09:00:00Z,01-06-29 5:00,367,565,2020-06-29T09:00:00Z,,,,5760,43,2146,118298,2189,118298,0,3
20200629,NJ,171272,1232712,,978,19847,225,,185,,30163,A+,6/29/2020 13:00,2020-06-29T13:00:00Z,01-06-29 9:00,14992,19847,2020-06-29T13:00:00Z,,,,171272,90,16061,1403984,16151,1403984,17,6
20200629,NM,11809,319239,,114,1865,,,,,5264,B,6/29/2020 11:02,2020-06-29T11:02:00Z,01-06-29 7:02,492,1865,2020-06-29T11:02:00Z,,,,11809,190,7899,331048,8089,331048,1,14
20200629,NV,17894,255123,,555,,124,,65,,689,A+,6/29/2020 11:30,2020-06-29T11:30:00Z,01-06-29 7:30,504,,2020-06-29T11:30:00Z,314388,,,17894,734,4703,273017,5437,273017,4,0
20200629,NY,392930,3469983,,853,89995,216,,136,,70435,A,6/28/2020 23:59,2020-06-28T23:59:00Z,01-06-28 19:59,24842,89995,2020-06-28T23:59:00Z,,,,392930,391,46037,3862913,46428,3862913,7,0
20200629,OH,51046,723336,,669,7746,245,1961,115,,,B,6/29/2020 14:00,2020-06-29T14:00:00Z,01-06-29 10:00,2818,7746,2020-06-29T14:00:00Z,,,,47524,737,16880,774382,17617,774382,11,65
20200629,OK,13172,313021,,329,1489,134,,,,9587,A+,6/29/2020 08:00,2020-06-29T08:00:00Z,01-06-29 4:00,385,1489,2020-06-29T08:00:00Z,327683,13941,313021,13172,178,0,326193,178,326193,0,33
20200629,OR,8485,226648,,151,1025,44,,25,,2700,A+,6/29/2020 03:01,2020-06-29T03:01:00Z,01-06-28 23:01,204,1025,2020-06-29T03:01:00Z,,,226648,8121,144,17598,235133,17742,235133,2,3
20200629,PA,85988,666901,,635,,,,111,,67070,A+,6/29/2020 00:00,2020-06-29T00:00:00Z,01-06-28 20:00,6614,,2020-06-29T00:00:00Z,,,,83529,492,9415,752889,9907,752889,35,0
20200629,PR,7250,,,104,,8,,1,,,C,6/29/2020 06:30,2020-06-29T06:30:00Z,01-06-29 2:30,153,,2020-06-29T06:30:00Z,61515,,,1638,61,0,7250,61,7250,0,0
20200629,RI,16764,221756,,73,1995,15,,14,,1627,A+,6/29/2020 12:00,2020-06-29T12:00:00Z,01-06-29 8:00,946,1995,2020-06-29T12:00:00Z,,,,16764,103,7909,238520,8012,238520,19,11
20200629,SC,34644,334661,,1032,2622,,,,,13456,A,6/28/2020 23:59,2020-06-28T23:59:00Z,01-06-28 19:59,720,2622,2020-06-28T23:59:00Z,369207,44241,324966,34546,1324,8179,369305,9503,369305,4,0
20200629,SD,6716,72741,,70,657,,,,,5818,B,6/28/2020 18:00,2020-06-28T18:00:00Z,01-06-28 14:00,91,657,2020-06-28T18:00:00Z,,,,6716,35,529,79457,564,79457,0,5
20200629,TN,42297,734909,,512,2599,,,,,26962,B,6/29/2020 15:00,2020-06-29T15:00:00Z,01-06-29 11:00,592,2599,2020-06-29T15:00:00Z,776858,48873,727985,41949,2125,26528,777206,28653,777206,8,35
20200629,TX,153011,1666178,,5913,,,,,,81335,B,6/29/2020 16:40,2020-06-29T16:40:00Z,01-06-29 12:40,2403,,2020-06-29T16:40:00Z,1819189,,,,4283,39687,1819189,43970,1819189,10,0
20200629,UT,21664,312241,,254,1417,80,394,,170,12205,A+,6/29/2020 10:25,2020-06-29T10:25:00Z,01-06-29 6:25,168,1417,2020-06-29T10:25:00Z,,,,21664,564,4892,333905,5456,333905,1,21
20200629,VA,62189,574183,261,796,8823,225,,101,,8023,A+,6/28/2020 17:00,2020-06-28T17:00:00Z,01-06-28 13:00,1740,8823,2020-06-28T17:00:00Z,633705,,,59522,453,7591,636372,8044,636372,8,0
20200629,VI,81,2746,31,,,,,,,71,C,6/29/2020 06:12,2020-06-29T06:12:00Z,01-06-29 2:12,6,,2020-06-29T06:12:00Z,,,,81,0,0,2827,0,2827,0,0
20200629,VT,1208,63785,,13,,,,,,949,B,6/28/2020 00:00,2020-06-28T00:00:00Z,01-06-27 20:00,56,,2020-06-28T00:00:00Z,,,,1208,6,1122,64993,1128,64993,0,0
20200629,WA,31752,502691,,270,4275,,,52,,,B,6/28/2020 02:59,2020-06-28T02:59:00Z,01-06-27 22:59,1310,4275,2020-06-28T02:59:00Z,,,,31752,348,8293,534443,8641,534443,0,35
20200629,WI,31033,527359,158,237,3407,90,747,,,22217,A+,6/29/2020 16:00,2020-06-29T16:00:00Z,01-06-29 12:00,784,3407,2020-06-29T16:00:00Z,,,,28058,326,5612,558392,5938,558392,7,14
20200629,WV,2870,166785,,28,,5,,3,,2196,B,6/29/2020 17:00,2020-06-29T17:00:00Z,01-06-29 13:00,93,,2020-06-29T17:00:00Z,,,,2771,53,3094,169655,3147,169655,0,0
20200629,WY,1450,30406,,7,112,,,,,1070,B,6/29/2020 16:57,2020-06-29T16:57:00Z,01-06-29 12:57,20,112,2020-06-29T16:57:00Z,42402,1229,41172,1151,33,0,31856,33,31856,0,0
20200628,AK,883,107417,,12,,,,1,,521,A,6/28/2020 00:00,2020-06-28T00:00:00Z,01-06-27 20:00,14,,2020-06-28T00:00:00Z,108300,,,,29,2690,108300,2719,108300,0,0
20200628,AL,35441,350839,,655,2703,,790,,454,18866,B,6/28/2020 11:00,2020-06-28T11:00:00Z,01-06-28 7:00,919,2703,2020-06-28T11:00:00Z,,,,34964,358,1896,386280,2254,386280,0,6
20200628,AR,19310,271912,,278,1373,,,63,210,13270,A,6/27/2020 19:00,2020-06-27T19:00:00Z,01-06-27 15:00,259,1373,2020-06-27T19:00:00Z,,,,19310,570,6687,291222,7257,291222,10,36
20200628,AS,0,696,,,,,,,,,C,6/27/2020 00:00,2020-06-27T00:00:00Z,01-06-26 20:00,0,,2020-06-27T00:00:00Z,,,,,0,0,696,0,696,0,0
20200628,AZ,73908,435988,,2691,4617,666,,475,,8926,A+,6/28/2020 00:00,2020-06-28T00:00:00Z,01-06-27 20:00,1588,4617,2020-06-28T00:00:00Z,509485,,,73497,3857,11292,509896,15149,509896,9,22
20200628,CA,211243,3744709,,5956,,1602,,,,,B,6/28/2020 00:00,2020-06-28T00:00:00Z,01-06-27 20:00,5905,,2020-06-28T00:00:00Z,3955952,,,211243,4810,88832,3955952,93642,3955952,33,0
20200628,CO,32022,281689,,235,5399,,,,,4442,A,6/27/2020 00:00,2020-06-27T00:00:00Z,01-06-26 20:00,1482,5399,2020-06-27T00:00:00Z,,,,29194,226,5902,313711,6128,313711,0,7
20200628,CT,46303,392320,,103,10268,,,,,8053,B,6/27/2020 20:30,2020-06-27T20:30:00Z,01-06-27 16:30,4316,10268,2020-06-27T20:30:00Z,436644,,,44324,97,8978,438623,9075,438623,5,0
20200628,DC,10248,82884,,126,,34,,27,,1199,A+,6/27/2020 00:00,2020-06-27T00:00:00Z,01-06-26 20:00,550,,2020-06-27T00:00:00Z,,,,10248,32,3829,93132,3861,93132,2,0
20200628,DE,11226,95120,,78,,14,,,,6665,A+,6/27/2020 18:00,2020-06-27T18:00:00Z,01-06-27 14:00,507,,2020-06-27T18:00:00Z,,,,10162,135,1949,106346,2084,106346,0,0
20200628,FL,141075,1740822,1726,,14540,,,,,,A,6/27/2020 23:59,2020-06-27T23:59:00Z,01-06-27 19:59,3518,14540,2020-06-27T23:59:00Z,2256314,182100,2070179,141075,8530,43842,1881897,52372,1881897,29,108
20200628,GA,77210,729728,,1236,10711,,2268,,,,A,6/28/2020 14:50,2020-06-28T14:50:00Z,01-06-28 10:50,2778,10711,2020-06-28T14:50:00Z,806938,70881,736057,77210,2225,14900,806938,17125,806938,2,22
20200628,GU,248,12130,,1,,,,,,179,B,6/28/2020 03:30,2020-06-28T03:30:00Z,01-06-27 23:30,5,,2020-06-28T03:30:00Z,11523,239,11284,240,0,227,12378,227,12378,0,0
20200628,HI,872,74606,,,110,,,,,714,D,6/27/2020 18:00,2020-06-27T18:00:00Z,01-06-27 14:00,18,110,2020-06-27T18:00:00Z,87882,872,87010,872,6,1171,75478,1177,75478,1,1
20200628,IA,28489,267426,,118,,36,,18,,17620,A+,6/28/2020 00:00,2020-06-28T00:00:00Z,01-06-27 20:00,705,,2020-06-28T00:00:00Z,,,,28489,477,5686,295915,6163,295915,1,0
20200628,ID,5319,81026,,,312,,111,,,3898,A,6/27/2020 19:00,2020-06-27T19:00:00Z,01-06-27 15:00,91,312,2020-06-27T19:00:00Z,85816,,,4790,171,2118,86345,2289,86345,1,3
20200628,IL,142776,1403255,,1464,,373,,193,,,A,6/28/2020 00:00,2020-06-28T00:00:00Z,01-06-27 20:00,7089,,2020-06-28T00:00:00Z,1544978,,,141723,646,23143,1546031,23789,1546031,15,0
20200628,IN,44930,425605,,617,7003,266,1468,86,,33935,A+,6/27/2020 23:59,2020-06-27T23:59:00Z,01-06-27 19:59,2619,7003,2020-06-27T23:59:00Z,,,,44930,355,7163,470535,7518,470535,3,21
20200628,KS,13538,154321,,,1128,,356,,152,779,A,6/26/2020 10:00,2020-06-26T10:00:00Z,01-06-26 6:00,264,1128,2020-06-26T10:00:00Z,,,,13538,0,0,167859,0,167859,0,0
20200628,KY,15232,343259,,386,2590,68,996,,,3730,B,6/28/2020 00:00,2020-06-28T00:00:00Z,01-06-27 20:00,558,2590,2020-06-28T00:00:00Z,,,,14732,373,7364,358491,7737,358491,5,1
20200628,LA,56236,639875,,715,,,,76,,39792,B,6/28/2020 13:00,2020-06-28T13:00:00Z,01-06-28 9:00,3199,,2020-06-28T13:00:00Z,,,,56236,1467,16638,696111,18105,696111,9,0
20200628,MA,108667,727127,,748,11319,134,,81,,,A+,6/28/2020 10:00,2020-06-28T10:00:00Z,01-06-28 6:00,8060,11319,2020-06-28T10:00:00Z,1048942,,,103539,224,9228,835794,9452,835794,19,9
20200628,MD,66777,452696,,446,10793,158,,,,4976,A,6/28/2020 10:00,2020-06-28T10:00:00Z,01-06-28 6:00,3168,10793,2020-06-28T10:00:00Z,631490,,,66777,327,5330,519473,5657,519473,11,42
20200628,ME,3191,90304,,31,346,10,,4,,2577,A,6/27/2020 23:59,2020-06-27T23:59:00Z,01-06-27 19:59,104,346,2020-06-27T23:59:00Z,93142,3884,89123,2838,37,1526,93495,1563,93495,0,1
20200628,MI,69946,946733,,557,,193,,106,,51099,A+,6/28/2020 00:00,2020-06-28T00:00:00Z,01-06-27 20:00,6158,,2020-06-28T00:00:00Z,1033820,87087,946733,63261,267,15591,1016679,15858,1016679,5,0
20200628,MN,35549,549868,,288,4010,143,1241,,,30809,A,6/27/2020 17:00,2020-06-27T17:00:00Z,01-06-27 13:00,1460,4010,2020-06-27T17:00:00Z,585417,,,35549,516,15994,585417,16510,585417,8,24
20200628,MO,20575,340598,,412,,,,,,,B,6/28/2020 15:00,2020-06-28T15:00:00Z,01-06-28 11:00,997,,2020-06-28T15:00:00Z,424214,23527,399926,20575,314,5569,361173,5883,361173,1,0
